time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-01-30T04:14:47.540Z,7.663,93.756,20.9,4.2,mb,4,217,NA,0.68,us,usp000df6v,2014-11-07T01:24:49.636Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-30T03:44:10.380Z,8.025,94.111,17,4.8,mwc,92,81.5,NA,0.77,us,usp000df6t,2016-11-10T01:00:30.749Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-30T03:37:34.720Z,13.108,93.042,30,4.6,mb,33,111.5,NA,0.83,us,usp000df6s,2014-11-07T01:24:49.623Z,"Andaman Islands, India region",earthquake,NA,NA,NA,20,reviewed,us,us
2005-01-30T03:13:44.050Z,8.008,94.249,30,5,mb,26,81.7,NA,1.45,us,usp000df6q,2014-11-07T01:24:49.618Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,19,reviewed,us,us
2005-01-30T03:13:27.730Z,7.676,94.129,30,5.1,mwc,15,112.2,NA,1.25,us,usp000df6p,2016-11-10T01:00:30.237Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-30T02:35:16.550Z,8.171,94.268,23.2,5.2,mwc,81,76.9,NA,0.83,us,usp000df6m,2016-11-10T01:00:29.735Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-30T02:25:41.810Z,8.142,94.23,18.4,5,mwc,113,79,NA,0.84,us,usp000df6k,2016-11-09T05:33:56.752Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-30T00:57:44.260Z,8.112,94.325,30,4.1,mb,10,115.5,NA,1.03,us,usp000df6g,2014-11-07T01:24:49.583Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2005-01-30T00:34:09.960Z,8.063,94.267,30,5.1,mwc,54,88.3,NA,1.34,us,usp000df6e,2016-11-10T01:00:29.239Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-30T00:12:58.540Z,8.236,94.415,11.4,4.7,mb,38,103.7,NA,1.2,us,usp000df6c,2014-11-07T01:24:49.568Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,22,reviewed,us,us
2005-01-30T00:07:34.300Z,8.291,94.332,22,5.3,mwc,93,83.9,NA,1.08,us,usp000df6b,2016-11-10T01:00:28.741Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T23:58:56.290Z,8.012,94.139,19.5,4.8,mb,85,76.3,NA,0.77,us,usp000df6a,2014-11-07T01:24:49.551Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,33,reviewed,us,us
2005-01-29T23:45:04.140Z,8.141,94.432,30,4.8,mb,71,76.3,NA,0.91,us,usp000df69,2014-11-07T01:24:49.544Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,30,reviewed,us,us
2005-01-29T23:36:34.960Z,8.027,94.292,30,4.5,mb,23,101.5,NA,0.93,us,usp000df68,2014-11-07T01:24:49.542Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T23:36:03.470Z,8.084,94.208,30,4.9,mb,83,59.3,NA,0.86,us,usp000df67,2014-11-07T01:24:49.534Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,42,reviewed,us,us
2005-01-29T23:26:55.720Z,7.968,93.99,30,4.2,mb,14,180.9,NA,1.31,us,usp000df66,2014-11-07T01:24:49.532Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,1,reviewed,us,us
2005-01-29T23:14:30.370Z,7.959,93.509,30,5,mb,81,58.8,NA,0.98,us,usp000df65,2014-11-07T01:24:49.523Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,41,reviewed,us,us
2005-01-29T23:11:40.270Z,7.779,93.905,30,4.6,mb,25,128.2,NA,1.3,us,usp000df64,2014-11-07T01:24:49.520Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,9,reviewed,us,us
2005-01-29T23:11:00.440Z,7.938,94.258,30,4.7,mb,38,91.3,NA,1.14,us,usp000df63,2014-11-07T01:24:49.516Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,19,reviewed,us,us
2005-01-29T22:59:54.630Z,12.377,92.358,30,5,mb,49,60.8,NA,0.73,us,usp000df62,2014-11-07T01:24:49.510Z,"Andaman Islands, India region",earthquake,NA,NA,NA,23,reviewed,us,us
2005-01-29T22:58:20.420Z,7.853,94.066,30,4.6,mb,35,100.7,NA,0.86,us,usp000df61,2014-11-07T01:24:49.506Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,12,reviewed,us,us
2005-01-29T22:34:47.250Z,7.65,93.857,30,4.4,mb,23,94.1,NA,1.23,us,usp000df60,2014-11-07T01:24:49.503Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2005-01-29T22:12:33.730Z,7.979,94.159,20.5,4.7,mb,47,99.4,NA,0.8,us,usp000df5z,2014-11-07T01:24:49.498Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,20,reviewed,us,us
2005-01-29T22:03:37.330Z,8.018,94.109,30,5.4,mwc,113,76.3,NA,0.96,us,usp000df5y,2016-11-10T01:00:28.239Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T22:03:01.730Z,7.954,94.135,30,4.6,mb,53,98,NA,0.77,us,usp000df5x,2014-11-07T01:24:49.482Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,19,reviewed,us,us
2005-01-29T21:53:29.890Z,7.937,94.265,30,4.4,mb,22,78.5,NA,1.11,us,usp000df5w,2014-11-07T01:24:49.480Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2005-01-29T21:29:44.620Z,7.977,94.121,30,4.8,mb,58,76.2,NA,1.14,us,usp000df5v,2014-11-07T01:24:49.474Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,29,reviewed,us,us
2005-01-29T21:12:27.600Z,7.949,93.56,30,4.2,mb,17,152.5,NA,1.03,us,usp000df5u,2014-11-07T01:24:49.472Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2005-01-29T20:58:35.670Z,8.319,93.959,30,5,mwc,80,76.6,NA,1.06,us,usp000df5q,2016-11-10T01:00:27.268Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T20:54:23.730Z,7.734,94.084,30,5,mwc,66,89.3,NA,0.94,us,usp000df5p,2016-11-10T01:00:26.769Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T20:51:50.400Z,7.774,94.162,30,4.7,mb,22,104.6,NA,0.86,us,usp000df5m,2014-11-07T01:24:49.443Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,8,reviewed,us,us
2005-01-29T20:36:10.410Z,7.7,93.984,30,4.5,mb,36,76,NA,1.03,us,usp000df5k,2014-11-07T01:24:49.440Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,11,reviewed,us,us
2005-01-29T20:34:26.230Z,8.138,94.219,30,4.5,mb,18,104.5,NA,0.79,us,usp000df5j,2014-11-07T01:24:49.414Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2005-01-29T20:28:23.290Z,7.909,94.386,30,5.6,mwc,118,63.4,NA,1.09,us,usp000df5h,2016-11-10T01:00:26.275Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T20:25:24.610Z,7.957,94.157,30,4.8,mb,43,79.5,NA,0.82,us,usp000df5g,2014-11-07T01:24:49.398Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,20,reviewed,us,us
2005-01-29T20:23:14.270Z,8.06,94.182,30,4.3,mb,22,104.5,NA,0.76,us,usp000df5e,2014-11-07T01:24:49.393Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,8,reviewed,us,us
2005-01-29T20:19:04.740Z,7.997,94.138,30,4.8,mb,45,76.2,NA,1.12,us,usp000df5d,2014-11-07T01:24:49.388Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,27,reviewed,us,us
2005-01-29T20:13:18.730Z,7.92,94.037,30,4.2,mb,15,176.4,NA,0.9,us,usp000df5b,2014-11-07T01:24:49.384Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-29T20:01:54.320Z,8.06,94.146,20.7,5.3,mwc,186,59.3,NA,0.8,us,usp000df5a,2016-11-10T01:00:25.770Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T19:47:57.900Z,8.13,94.459,30,4.5,mb,21,101.5,NA,0.88,us,usp000df59,2014-11-07T01:24:49.362Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2005-01-29T19:26:49.010Z,7.132,92.036,30,4.7,mb,19,131.4,NA,0.99,us,usp000df56,2014-11-07T01:24:49.352Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2005-01-29T19:20:33.040Z,7.808,93.968,30,4.3,mb,26,104.4,NA,0.97,us,usp000df55,2014-11-07T01:24:49.349Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,7,reviewed,us,us
2005-01-29T19:06:15.710Z,7.812,94.278,30,5.3,mwc,82,69.2,NA,1,us,usp000df54,2016-11-10T01:00:25.266Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T18:58:56.870Z,7.816,94.162,30,4.7,mb,44,65.7,NA,1.06,us,usp000df53,2014-11-07T01:24:49.336Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,16,reviewed,us,us
2005-01-29T18:49:16.130Z,7.012,92.498,30,4.7,mb,37,113.1,NA,1,us,usp000df51,2014-11-07T01:24:49.323Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,16,reviewed,us,us
2005-01-29T18:37:57.500Z,8.071,94.211,30,4.9,mwc,85,63.1,NA,0.95,us,usp000df50,2016-11-10T01:00:24.755Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T18:20:58.570Z,5.512,94.322,30,5.2,mwc,231,36.7,NA,0.77,us,usp000df4z,2016-11-10T01:00:24.251Z,"northern Sumatra, Indonesia",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T17:31:07.470Z,8.156,94.56,30,4.2,mb,13,133.1,NA,0.95,us,usp000df4x,2014-11-07T01:24:49.291Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2005-01-29T17:17:23.650Z,8.076,94.071,30,4.4,mb,25,109.7,NA,0.99,us,usp000df4w,2014-11-07T01:24:49.288Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,9,reviewed,us,us
2005-01-29T17:14:26.090Z,7.693,93.906,30,4.7,mb,22,81.9,NA,1.23,us,usp000df4u,2014-11-07T01:24:49.281Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,8,reviewed,us,us
2005-01-29T17:12:16.120Z,7.912,94.158,30,4.6,mb,42,102.1,NA,0.77,us,usp000df4t,2014-11-07T01:24:49.277Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,12,reviewed,us,us
2005-01-29T16:36:56.190Z,8.009,94.106,42.9,5.1,mwc,95,65.6,NA,1.19,us,usp000df4q,2016-11-10T01:00:23.656Z,"Nicobar Islands, India region",earthquake,NA,10.7,NA,NA,reviewed,us,hrv
2005-01-29T16:28:00.600Z,8.047,94.215,30,4.9,mb,65,99.4,NA,0.92,us,usp000df4p,2014-11-07T01:24:49.245Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,23,reviewed,us,us
2005-01-29T16:23:37.290Z,7.789,93.98,30,4.6,mb,22,79.4,NA,1.07,us,usp000df4n,2014-11-07T01:24:49.243Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,7,reviewed,us,us
2005-01-29T16:12:49.350Z,8.359,94.476,30,5,mwc,40,82,NA,1.45,us,usp000df4m,2016-11-10T01:00:23.138Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T15:50:52.950Z,7.666,93.962,30,4.5,mb,26,104.5,NA,0.95,us,usp000df4j,2014-11-07T01:24:49.232Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,11,reviewed,us,us
2005-01-29T15:00:33.730Z,7.956,93.823,30,4.8,mb,28,76.3,NA,0.93,us,usp000df4h,2014-11-07T01:24:49.228Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,12,reviewed,us,us
2005-01-29T14:58:18.360Z,7.606,93.818,38.5,4.6,mb,19,181.4,NA,1.16,us,usp000df4g,2014-11-07T01:24:49.215Z,"Nicobar Islands, India region",earthquake,NA,28.9,NA,6,reviewed,us,us
2005-01-29T14:43:57.050Z,7.332,93.941,30,4.4,mb,13,200.3,NA,1.08,us,usp000df4c,2014-11-07T01:24:49.188Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-29T13:41:02.450Z,7.717,93.987,30,4.1,mb,12,181.1,NA,0.86,us,usp000df49,2014-11-07T01:24:49.183Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,1,reviewed,us,us
2005-01-29T13:21:34.320Z,7.959,94.066,30,4.4,mb,22,110.8,NA,0.99,us,usp000df47,2014-11-07T01:24:49.177Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,12,reviewed,us,us
2005-01-29T13:07:10.810Z,8.036,93.871,30,4.7,mb,14,174.8,NA,0.69,us,usp000df46,2014-11-07T01:24:49.175Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,1,reviewed,us,us
2005-01-29T13:06:56.710Z,7.641,94.031,30,4.6,mb,35,94.4,NA,1.09,us,usp000df45,2014-11-07T01:24:49.171Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,8,reviewed,us,us
2005-01-29T12:36:07.780Z,7.999,94.051,48.2,4.4,mb,12,117.8,NA,0.64,us,usp000df43,2014-11-07T01:24:49.168Z,"Nicobar Islands, India region",earthquake,NA,37.3,NA,3,reviewed,us,us
2005-01-29T12:23:47.420Z,7.835,94.096,30,4.6,mb,31,76.1,NA,1.1,us,usp000df41,2014-11-07T01:24:49.161Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,11,reviewed,us,us
2005-01-29T11:37:28.580Z,7.889,94.091,40.9,4.4,mb,12,180.8,NA,0.76,us,usp000df3x,2014-11-07T01:24:49.145Z,"Nicobar Islands, India region",earthquake,NA,37.2,NA,2,reviewed,us,us
2005-01-29T11:31:11.510Z,7.779,94.034,30,4.3,mb,22,111,NA,0.7,us,usp000df3w,2014-11-07T01:24:49.143Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-29T10:11:15.410Z,7.827,94.283,20.3,4.8,mb,66,51.7,NA,1.07,us,usp000df3t,2014-11-07T01:24:49.132Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,24,reviewed,us,us
2005-01-29T10:04:36.010Z,7.722,93.912,30,4.5,mb,15,110.5,NA,0.83,us,usp000df3s,2014-11-07T01:24:49.130Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T10:02:36.590Z,7.758,94.036,30,4,mb,13,110.5,NA,1.21,us,usp000df3r,2014-11-07T01:24:49.128Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T09:40:51.200Z,7.897,93.994,30,4.4,mb,10,192.8,NA,0.45,us,usp000df3q,2014-11-07T01:24:49.126Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,1,reviewed,us,us
2005-01-29T09:39:47.160Z,7.716,93.998,30,4.3,mb,13,117.9,NA,0.75,us,usp000df3p,2014-11-07T01:24:49.124Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T09:27:39.990Z,7.835,94.236,30,5,mwc,92,63.3,NA,0.93,us,usp000df3h,2016-11-10T01:00:21.352Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T09:14:22.820Z,7.656,93.871,30,4.3,mb,13,181.3,NA,0.76,us,usp000df3f,2014-11-07T01:24:49.097Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-29T08:21:08.210Z,8.043,94.347,40.8,4.4,mb,28,94.8,NA,1.13,us,usp000df39,2014-11-07T01:24:49.076Z,"Nicobar Islands, India region",earthquake,NA,29.1,NA,11,reviewed,us,us
2005-01-29T08:17:55.910Z,5.072,94.139,30,4.6,mb,13,190.5,NA,0.99,us,usp000df38,2014-11-07T01:24:49.074Z,"northern Sumatra, Indonesia",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T08:12:51.180Z,7.575,93.955,30,4.1,mb,10,188.6,NA,0.55,us,usp000df37,2014-11-07T01:24:49.073Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,1,reviewed,us,us
2005-01-29T07:45:25.800Z,7.637,94.14,30,4.5,mb,25,111.1,NA,1.01,us,usp000df33,2014-11-07T01:24:49.055Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,8,reviewed,us,us
2005-01-29T07:33:03.770Z,8.017,94.299,30,4.5,mb,24,94.7,NA,1.05,us,usp000df31,2014-11-07T01:24:49.036Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2005-01-29T07:27:40.560Z,8.346,93.289,30,4.2,mb,9,209.4,NA,0.76,us,usp000df30,2014-11-07T01:24:49.035Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T07:25:37.960Z,7.655,93.93,18.5,4.5,mb,14,188.6,NA,0.45,us,usp000df2z,2014-11-07T01:24:49.033Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-29T06:52:43.150Z,7.731,93.874,30,4.2,mb,13,188.5,NA,0.5,us,usp000df2u,2014-11-07T01:24:49.017Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T06:46:16.370Z,7.849,94.241,17.7,4.5,mb,14,133.6,NA,1.14,us,usp000df2t,2014-11-07T01:24:49.015Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2005-01-29T06:33:57.570Z,7.723,93.792,30,3.9,mb,12,188.6,NA,0.53,us,usp000df2p,2014-11-07T01:24:49.000Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,1,reviewed,us,us
2005-01-29T05:44:13.890Z,13.104,92.996,30,5.2,mwc,305,58,NA,0.77,us,usp000df2k,2016-11-10T01:00:19.002Z,"Andaman Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T05:26:48.010Z,7.935,94.157,30,5.3,mwc,103,59.3,NA,1.06,us,usp000df2j,2016-11-10T01:00:18.497Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T05:04:21.740Z,8.022,94.405,36.1,4.7,mb,34,94.8,NA,1.23,us,usp000df2h,2014-11-07T01:24:48.923Z,"Nicobar Islands, India region",earthquake,NA,14.8,NA,20,reviewed,us,us
2005-01-29T04:49:59.550Z,7.641,93.871,30,4.5,mb,22,148.2,NA,0.77,us,usp000df2g,2014-11-07T01:24:48.921Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2005-01-29T04:46:43.440Z,7.912,93.83,30,4,mb,10,181.1,NA,1.01,us,usp000df2f,2014-11-07T01:24:48.920Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T04:08:17.810Z,12.036,92.295,30,4.5,mb,13,183.2,NA,0.93,us,usp000df2c,2014-11-07T01:24:48.914Z,"Andaman Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T03:51:41.980Z,7.947,94.164,30,4.6,mb,38,99.5,NA,1.1,us,usp000df2b,2014-11-07T01:24:48.910Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,10,reviewed,us,us
2005-01-29T03:38:00.940Z,8.109,94.274,16.9,5.1,mwc,153,63.2,NA,0.68,us,usp000df2a,2016-11-10T01:00:17.994Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T03:30:31.600Z,7.807,94.173,30,4.4,mb,29,94.5,NA,1.1,us,usp000df28,2014-11-07T01:24:48.890Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,7,reviewed,us,us
2005-01-29T03:25:40.260Z,7.754,93.674,30,4.3,mb,16,188.7,NA,0.91,us,usp000df27,2014-11-07T01:24:48.888Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-29T03:22:18.700Z,7.132,92.472,30,4.5,mb,17,143,NA,0.94,us,usp000df26,2014-11-07T01:24:48.886Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-29T03:21:32.680Z,7.599,93.938,30,4.3,mb,8,204.6,NA,0.88,us,usp000df25,2014-11-07T01:24:48.885Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,1,reviewed,us,us
2005-01-29T02:55:20.050Z,5.073,94.706,46.1,5.1,mwc,191,36.8,NA,0.75,us,usp000df23,2016-11-10T01:00:17.474Z,"northern Sumatra, Indonesia",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T02:22:59.410Z,7.705,94.119,30,4.4,mb,18,179.4,NA,0.61,us,usp000df1y,2014-11-07T01:24:48.851Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,6,reviewed,us,us
2005-01-29T02:12:50.290Z,7.861,93.963,30,4.5,mb,18,138.2,NA,0.83,us,usp000df1x,2014-11-07T01:24:48.849Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-29T02:08:02.620Z,7.743,94.031,22.3,4.6,mb,62,76,NA,0.84,us,usp000df1w,2014-11-07T01:24:48.843Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,25,reviewed,us,us
2005-01-29T01:59:17.380Z,30.622,70.591,25,4.1,mb,9,177.4,NA,0.77,us,usp000df1u,2014-11-07T01:24:48.836Z,Pakistan,earthquake,NA,0,NA,3,reviewed,us,us
2005-01-29T01:56:39.360Z,8.063,94.213,30,4.6,mb,38,101.6,NA,0.81,us,usp000df1t,2014-11-07T01:24:48.833Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,14,reviewed,us,us
2005-01-29T01:50:22.930Z,7.795,94.103,30,5.4,mwc,92,81.6,NA,1.05,us,usp000df1s,2016-11-10T01:00:16.471Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T01:46:45.250Z,7.73,94.12,30,4.6,mb,52,94.4,NA,1.12,us,usp000df1r,2014-11-07T01:24:48.819Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,15,reviewed,us,us
2005-01-29T01:13:44.390Z,7.311,92.528,35.8,5.3,mwc,123,44.3,NA,0.84,us,usp000df1k,2016-11-10T01:00:15.951Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-29T01:08:26.780Z,8.21,94.56,30,4.2,mb,10,184.5,NA,1.19,us,usp000df1j,2014-11-07T01:24:48.798Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,1,reviewed,us,us
2005-01-29T00:43:40.950Z,7.339,94.332,30,4.2,mb,7,207,NA,0.72,us,usp000df1f,2014-11-07T01:24:48.793Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-29T00:42:29.840Z,7.311,94.973,30,4.1,mb,7,206.5,NA,1.34,us,usp000df1e,2014-11-07T01:24:48.791Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-29T00:16:25.350Z,7.652,93.938,30,4.2,mb,15,193,NA,0.64,us,usp000df1b,2014-11-07T01:24:48.774Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,5,reviewed,us,us
2005-01-29T00:12:28.210Z,7.985,94.232,20,4.5,mb,37,94.8,NA,0.73,us,usp000df1a,2014-11-07T01:24:48.770Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,14,reviewed,us,us
2005-01-29T00:05:00.380Z,7.674,94.011,30,4.2,mb,18,101.2,NA,0.74,us,usp000df19,2014-11-07T01:24:48.768Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2005-01-28T23:52:17.520Z,7.48,94.313,30,4.4,mb,18,134.1,NA,1.23,us,usp000df17,2014-11-07T01:24:48.765Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2005-01-28T23:34:04.950Z,7.455,93.728,30,4.9,mb,36,111.6,NA,0.71,us,usp000df14,2014-11-07T01:24:48.756Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,9,reviewed,us,us
2005-01-28T23:32:10.290Z,7.957,94.098,21.3,5,mwc,134,54.4,NA,0.76,us,usp000df13,2016-11-10T01:00:15.426Z,"Nicobar Islands, India region",earthquake,NA,16.2,NA,NA,reviewed,us,hrv
2005-01-28T23:30:48.900Z,8.079,93.715,30,4.2,mb,14,138,NA,0.82,us,usp000df12,2014-11-07T01:24:48.743Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-28T23:23:51.670Z,7.905,94.086,30,4.6,mb,39,94.6,NA,1.05,us,usp000df11,2014-11-07T01:24:48.739Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,15,reviewed,us,us
2005-01-28T23:21:48.770Z,8.445,93.403,30,4.4,mb,26,158.4,NA,0.95,us,usp000df10,2014-11-07T01:24:48.737Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,4,reviewed,us,us
2005-01-28T23:17:23.290Z,7.792,94.059,30,4.5,mb,39,94.5,NA,0.89,us,usp000df0z,2014-11-07T01:24:48.733Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,10,reviewed,us,us
2005-01-28T23:15:48.910Z,7.834,93.877,30,4.3,mb,11,293.7,NA,0.19,us,usp000df0y,2014-11-07T01:24:48.732Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,3,reviewed,us,us
2005-01-28T22:57:29.830Z,7.917,93.991,30,4.5,mb,28,104.3,NA,1.07,us,usp000df0x,2014-11-07T01:24:48.729Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,11,reviewed,us,us
2005-01-28T22:47:33.870Z,8.045,94.135,19.2,4.8,mb,55,94.6,NA,1.21,us,usp000df0w,2014-11-07T01:24:48.724Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,28,reviewed,us,us
2005-01-28T22:44:23.740Z,7.623,93.899,30,4.5,mb,11,185.7,NA,0.55,us,usp000df0u,2014-11-07T01:24:48.720Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,2,reviewed,us,us
2005-01-28T22:35:25.340Z,7.728,94.022,21.7,5.2,mwc,155,54.6,NA,0.78,us,usp000df0p,2016-11-10T01:00:14.938Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
2005-01-28T22:29:03.030Z,7.745,93.964,19.4,5.4,mwc,75,72.9,NA,1.22,us,usp000df0n,2016-11-10T01:00:14.445Z,"Nicobar Islands, India region",earthquake,NA,NA,NA,NA,reviewed,us,hrv
